comment_id,bt_text,bt_parent_text,bt_root_text,bt_hoax
s_3715,"De acuerdo con su razonamiento, el legislador es también un maldito racista, ya que la ley sobre extranjeros habla de “inmigrantes irregulares”, por cierto, esa ley es PSOE.","Eres un maldito racista, puedes argumentar que un examen médico no es un asalto sin tener que enfatizar que el examinador es irregular o regular, porque es irregular para tu conexión neural.","Eres un maldito racista, puedes argumentar que un examen médico no es un asalto sin tener que enfatizar que el examinador es irregular o regular, porque es irregular para tu conexión neural.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3716,El Rey de Moroco con un cañón de circo,"Un menor ha sido expulsado a un país extranjero, ¿y cómo son expulsados? ¿Y quién es el responsable del lanzamiento?",Un reconocimiento de alguien que llega irregularmente a un país no sé si puede ser considerado una agresión.,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3717,Porque precisamente cuando tenía 6 años y en la estación de tren francesa de Port Bou mi hermana de 10 años y yo fuimos con mis padres que iban a trabajar en Francia por un contrato. Yo tenía frío y nos despojaron completamente. Mi padre en ropa interior mi madre en bragas.,¿Te han desnudado en un país extranjero al que te han arrojado de niña y has visto tus genitales? ¿Es normal que una joven mire el pelo del pubis para determinar su edad?,"Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3718,El examen confirmó que no era menor de edad.,"Una menor que ha sido expulsada a un país extranjero no es un criminal, para empezar. Además, no tiene conocimiento de ninguna irregularidad. Y ""espatarral"" para averiguar su edad es una violación de los Derechos del Niño a nivel internacional (ONU).",Un reconocimiento de alguien que llega irregularmente a un país no sé si puede ser considerado una agresión.,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3719,"Lo que sea ""normal"" y necesario será dicho por los médicos. Y sí, debemos asegurarnos de que son niños o no para todo... TODOS. Derechos y obligaciones. Lo mismo que cualquier español. Las pruebas pediátricas de seguimiento del desarrollo son completamente normales.",¿Te han desnudado en un país extranjero al que te han arrojado de niña y has visto tus genitales? ¿Es normal que una joven mire el pelo del pubis para determinar su edad?,"Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3720,"No es cierto: en más de 20 años de práctica profesional en el campo de los extraterrestres, en un punto de entrada masiva, nunca he visto otra evidencia que la oseométrica en la muñeca y ni siquiera he oído de nada más. ¿Tienes que inventar problemas para que parezca que estás haciendo algo?","Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3721,"El texto que te pusiste dice que llegaste a la edad de 16 años, pero que tres tipos de exámenes determinaron que tenías más de 18 años. El detalle es que quieres no tener exámenes y que aceptas el testimonio oral o escrito (cualquier documento) presentado a la corte.","Una menor que ha sido expulsada a un país extranjero no es un criminal, para empezar. Además, no tiene conocimiento de ninguna irregularidad. Y ""espatarral"" para averiguar su edad es una violación de los Derechos del Niño a nivel internacional (ONU).",Un reconocimiento de alguien que llega irregularmente a un país no sé si puede ser considerado una agresión.,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3722,"El PSOE, un partido izquierdista. Aquí el CIES en pleno rendimiento, los menores migrantes bajo la protección del Estado en el punto de vista social, incluso cuando son niños, caliente regresa todos los días.. y por encima de que la propagación de racismo y xenofobia. ¿Qué renjo!","De acuerdo con su razonamiento, el legislador es también un maldito racista, ya que la ley sobre extranjeros habla de “inmigrantes irregulares”, por cierto, esa ley es PSOE.","Eres un maldito racista, puedes argumentar que un examen médico no es un asalto sin tener que enfatizar que el examinador es irregular o regular, porque es irregular para tu conexión neural.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3723,Y todavía no sé cómo son los menores cuando son expulsados a un país extranjero.,"El PSOE, un partido izquierdista. Aquí el CIES en pleno rendimiento, los menores migrantes bajo la protección del Estado en el punto de vista social, incluso cuando son niños, caliente regresa todos los días.. y por encima de que la propagación de racismo y xenofobia. ¿Qué renjo!","Eres un maldito racista, puedes argumentar que un examen médico no es un asalto sin tener que enfatizar que el examinador es irregular o regular, porque es irregular para tu conexión neural.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3724,¿Vino por cohete... o por avión militar? Vienen voluntariamente... y son ellos mismos los que destruyen su documentación para evitar retornos y retrasar el proceso...,"Una menor que ha sido expulsada a un país extranjero no es un criminal, para empezar. Además, no tiene conocimiento de ninguna irregularidad. Y ""espatarral"" para averiguar su edad es una violación de los Derechos del Niño a nivel internacional (ONU).",Un reconocimiento de alguien que llega irregularmente a un país no sé si puede ser considerado una agresión.,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3725,"¿Qué ONU, ese que desvió miles de millones de dólares en el plan de petróleo por alimentos en la Guerra del Golfo?? ¿Ahora si confiamos en la ONU después de todas las cosas malas que han hecho???","Una menor que ha sido expulsada a un país extranjero no es un criminal, para empezar. Además, no tiene conocimiento de ninguna irregularidad. Y ""espatarral"" para averiguar su edad es una violación de los Derechos del Niño a nivel internacional (ONU).",Un reconocimiento de alguien que llega irregularmente a un país no sé si puede ser considerado una agresión.,"cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3726,"Y tú seguirás, chica.",Y todavía no sé cómo son los menores cuando son expulsados a un país extranjero.,"Eres un maldito racista, puedes argumentar que un examen médico no es un asalto sin tener que enfatizar que el examinador es irregular o regular, porque es irregular para tu conexión neural.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3727,Mi esposa trabaja en un centro de recepción inmediata y lo que dice es falso.,¿Te han desnudado en un país extranjero al que te han arrojado de niña y has visto tus genitales? ¿Es normal que una joven mire el pelo del pubis para determinar su edad?,"Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3728,"Es necesario poner cortafuegos para que las personas con tan poca formación y prudencia toquen el poder. Además de disgoverning es que nos hacen sentir vergüenza de los demás y, con lo malo que son las cosas, como ir explicando a sus amigos extranjeros que es broma, que no es ministro...","Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
s_3729,"No, es una mentira.",¿Te han desnudado en un país extranjero al que te han arrojado de niña y has visto tus genitales? ¿Es normal que una joven mire el pelo del pubis para determinar su edad?,"Hasta ahora, los niños solteros se han enfrentado a una completa desnudez y evidencia invasiva para determinar su edad. Hoy, en #Cmin, aprobamos el procedimiento legal que les prohíbe, como dice la Ley de Rodas. Un avance en nuestra Ley de Protección del Niño.","cada año que pasa, los extranjeros reciben más y más ayuda para el alquiler..."
