source,id,comment_id,text,level1,level2,level3,level4,stereotype_a1,stereotype_a2,stereotype_a3,stereotype,stereotype_soft,implicit_a1,implicit_a2,implicit_a3,implicit,implicit_soft,english_translation
stereohoax,s_2911,s_2911,"Como veo que andas un poco perdido te dejo unos datos, más de 707 mil empleados privados por menos de 150mil publicos
URL",0,s_1980,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"I can see you're a little lost. I leave you some information.
URL"
stereohoax,s_2912,s_2912,"Y lo dices tú qué sueltas los mismos mantras y mentiras que la derecha y extrema derecha? Gracias al PP y al PSOE están los contratos basura, despido libre, ley mordaza, ETT que no han echo ningún buen a la clase obrera. Es tanto vuestro fanatismo que no veis más allá",0,s_2908,s_2908,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"And you say so what do you let go of the same mantras and lies as right and far right? Thanks to the PP and the PSOE there are bad contracts, free dismissal, biting law, ETT that have been bad for the working class. That's so much your fanaticism that you don't see beyond"
stereohoax,s_2913,s_2913,"Se dieron también ayudas a las Pymes, lo que pasa es que muchos ya venían tocados desde la crisis de 2008 en la que el gobierno no ayudó nada a nadie, subsistimos como pudimos y de esta a pesar de las ayudas muchos no han sobrevivido porque ya estaban en mala situación de antes",0,s_2736,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The Pymes have been supported as well, and many have been touched since the 2008 crisis in which the government did nothing to help anyone, we have been as we could and from this despite the aids many have been unable to survive because they have been bad about earlier."
stereohoax,s_2914,s_2914,"Quiero pruebas decir cosas y correr bulos es muy fácil, cuando se dice una barbaridad así hay que demostrarla",0,s_2832,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"I mean, I have to have some evidence to say things and we have to have some bad stuff and we have to have something to prove it."
stereohoax,s_2915,s_2915,"Típico argumento facha, la risa ""emoticonera"".  Ignorancia 🙋‍♀️🙋‍♀️🙋‍♀️🙋‍♀️💜💜💜💜",0,0,s_2915,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Typical facha argument, moticoner laughter. Ignorance"
stereohoax,s_2916,s_2916,"Por si sabes leer
URL",0,s_2678,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"If you can read
URL"
stereohoax,s_2917,s_2917,Conozco gente a quien le dan de alta 2 horas a la semana o 10 horas a la semana o le contratan un día y así bajan las cifras del paro.,0,s_2822,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,I know people who get high for two hours a week or ten hours a week or hire them a day and put them down.
stereohoax,s_2918,s_2918,Perdona??? Querrás decir que ha sido A PESAR de esa maldita reforma laboral,0,s_2251,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,I'm sorry? That's what you mean.
stereohoax,s_2919,s_2919,"Es que Yolanda Díaz es de ""letras"", (y no bancarias precisamente)..., entonces le ""marean"" las cifras. Otro problema es, que mientras se preocupa de ""mantener la pose"", de cara a los medios, se pierde entre sus apuntes.",0,0,s_2919,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"It's just that Yolanda Diaz's ""letters,"" (and not exactly banks), so his figure's ""tidal."" Another problem is that while you care about ""keeping the put,"" face to face with the media, you get lost among your points."
stereohoax,s_2920,s_2920,"Crear contratos basura con inseguridad para el trabajador y mil beneficios para la empresa ¿es bueno para el obrero???. El PP con su reforma vendió humo con muchos contratos de mierda y mal pagados, bajó el paro pero ¿a que precio?, nosotros más pobres y ellos más ricos.",0,s_2251,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"To create scumbag contracts with insecurity for the worker and a thousand benefits for the company???? The PP with its reform sold smoke with many bad and bad-paid contracts, put down unemployment but at what price?, we poorer and them richer."
stereohoax,s_2921,s_2921,"Ya no podéis engañar a nadie más Señoro!
Para Auto Complacencia, Auto Bombo y narcisismo ya tenemos al Mentiroso y Fraudulento de @user! URL",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Can't fool anyone else, Master!
To Auto Complacency, Auto Bomb and Narcissism we have the Mentor and Fraudulent from @ user! URL"
stereohoax,s_2922,s_2922,"Socialista, no? Ya veo la visión que tienes de lo que es producir y generar riqueza",0,s_2888,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Socialist, right? I see your vision of what production and wealth are."
stereohoax,s_2923,s_2923,"La tasa de temporalidad y de empleo precario jamás ha sido tan alta como ahora, simplemente espera a las próximas elecciones y verás",0,s_1748,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The temporality and precarious employment rate has never been as high as currently, just wait for the next elections and you'll see"
stereohoax,s_2924,s_2924,Por eso hay que derogar ya la maldita reforma laboral del PP,0,s_2440,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,That's why we have to put an end to the bad labor reform of the PP.
stereohoax,s_2925,s_2925,"Pues a juzgar por lo que tú mismo has escrito parece que también la defiendes, pero en función de quién gobierne, con Yolanda Díaz al frente tú mismo has dicho que funciona, me alegro que sea gracias a ella, el caso es que funciona 😂😂😂",0,0,s_2925,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Well, judging from what you have written yourself looks as if you're defending her as well, but depending on who's leading, with Yolanda Diaz at the front you have said that it works, I'm glad that's because of her, but that's how it works."
stereohoax,s_2926,s_2926,"Leelos tu, acostúmbrate a que no te den todo mascadito, y de paso si no te gusta la reforma ppra, no les votes",0,s_2219,s_2216,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Read them yourself, get used to them, and by the way, if you don't care about reform, don't vote them."
stereohoax,s_2927,s_2927,"Evidentemente están acojonados, van a ganar menos, pobrecito, que penita me dan, van a tener que empezar a pagar impuestos como el resto de los españoles.",0,s_2174,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"They're obviously pitiful, they're gonna get less, poor little man, and they're gonna have to start paying taxes as with the other Spanish people."
stereohoax,s_2928,s_2928,"Lo que hay que leer🤦‍♀️, sinceramente no me molesto en contestarte, sigue creyendo que ha caperucita no se la comió el lobo",0,0,s_2928,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,What we have to read))))))))))))))))))) ()))))))))))))))))) ()))))))))))))))) ()))))))))) ()))))))))))))) ()))))))))))))))))))))))
stereohoax,s_2929,s_2929,"Derecha y extremaderecha y luego nombras al PSOE. Tienes el discurso tan hecho que el diálogo no tiene cabida contigo, pero es curioso porque te autodenominas como antifascista...",0,0,s_2929,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Right and right and right and then name the pSOE. That's what's so bad about your speech, but it's curious because you call yourself an anti-fascist."
stereohoax,s_2930,s_2930,"Eso depende de quien los diga, cuando lo hace casado y suelta sus mentiras todos aplauden como borregos, aquí tienes datos que no sirven
URL",0,s_1859,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's up to whoever says them, when they get him married and let his lies go, they all clap as scumpies, here's information that's bad.
URL"
stereohoax,s_2931,s_2931,En España hay un déficit claro de funcionarios en contra de las recomendaciones de la UE lo cual se suple habitualmente con interinidad. El tener el número adecuado de funcionarios garantiza que los servicios sean adecuados y el funcionamiento óptimo.,0,0,s_2931,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"In Spain, there are clear civil servants with a clear deficit against EU recommendations and these are usually intersectionality. Having an adequate number of officials ensures that services are adequate and best functioning."
stereohoax,s_2932,s_2932,"Una justicia social muy necesaria, pero puesta en práctica excesivamente justa para unos y muy poco justa para otros. Equidad poca.",0,s_2885,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,A social justice that is far from necessary but put into practice far too fair for some and far from fair for others. Unfair.
stereohoax,s_2933,s_2933,"enserio los fachapobres exigiendo coherencia a la gente, teneis un lavado de cerebro de traca y vais de iluminados,serviles del amo y chivatos que soys,y encima mentirosos negando las corruptelas de vuestro rey y partido, sigue con las horas extras chupandosela a tus amos.",0,s_2757,s_2496,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"serious challenges demand coherence with people, have a traca brain wash and go with light, master's servants and snitches that you are, and above liars denying your king's and party's corruption, continue with the extra hours sucking them to your masters."
stereohoax,s_2934,s_2934,"No y que en 1917! Vaya argumentario, sin duda las mates no son lo vuestro…",0,s_2496,s_2496,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"No and that's 1917! That's an argument. Without a doubt, matas aren't your thing."
stereohoax,s_2935,s_2935,"Anda por favor mírate los empleos públicos que se han creado desde 2018 y luego dime qué falsedad estoy diciendo.
Tampoco miento al decir que hay 14% de paro. Es más me quedo corto. Y no están contando los ERTE y los autónomos sin actividad. Cuenta como quieras pero…",0,s_2190,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Please look at public jobs that have been created since 2018 and then tell me what falsehood I'm saying.
I do not believe that there are 14% jobs. That's more I'm short. And they're not counting ERTE and autonomous without activity. Count as you wish but..."
stereohoax,s_2936,s_2936,"El problema no son los funcionarios sino en el funcionamiento de un sistema, que está lejos de ser óptimo, empleando demasiados trabajadores laborales en ocupaciones que deberían de ser para funcionarios, encareciendo los costes y permitiendo colocar a dedo a los amiguetes.",0,s_2931,s_2931,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"The problem was not civil servants but the functioning of a system that was far from optimal, using too many jobs that should be for civil servants, increasing costs and enabling friends to put their finger on them."
stereohoax,s_2937,s_2937,"El PSOE es de centro derechas. Ni es obrero ni mucho menos de izquierdas. Tú y los tuyos sois los menos indicados para hablar de discursos aprendidos. Diálogo con los obreros de derechas? Pero sí defendeis a los corruptos y fascistas. Diálogo no tenéis, como argumentos",0,s_2929,s_2929,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,The PSOE's a right centre. He's no worker and far from his leftists. You and your people are best placed to talk about learned speeches. Dialogue with right-wing workers? But you are defending the corrupt and fascists. Diálogo doesn't have as arguments
stereohoax,s_2938,s_2938,"Toma chiqui, aqui la realidad. El empleo publico y los ERTE.

URL",0,s_2403,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's reality. Public employment and ERTE.

URL"
stereohoax,s_2939,s_2939,Yo conozco funcionarios axfixiados de trabajo y haciendo el que deberían hacer más personas. Un claro ejemplo son las aulas masificadas en centros escolares públicos o grupos policiales bajo mínimos en el Campo de Gibraltar o Costa del Sol. Pero los funcionarios son muy malos.,0,s_2516,s_2438,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,I know high-end jobs and making them more people to do. A clear example of these are the mass classes in public schools or low-level police groups in the Campo de Gibraltar or Costa del Sol. But officials are bad.
stereohoax,s_2940,s_2940,"Pues que eso no es crear empleo es aumentar la ya de por si sobredimensionada administración pública. Y así se enmascara la realidad.

URL",0,0,s_2940,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"That's not about creating jobs but about increasing the level of public service. That's how reality gets chewed up.

URL"
stereohoax,s_2941,s_2941,"Os acordáis de Carmena, con una deuda de 7500 millones Madrid, y la dejo en 1500, ahora con estos volverán a subir y si no, a privatizar que es lo que les gustan.",0,s_2061,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"Remember Carmena, with a debt of 7500 million Madrid, and I leave it at 1500, with them they will come up again and if they do, to privatize what they love."
stereohoax,s_2942,s_2942,"Realmente tienes una compresión lectora muy justita, ya que literalmente el objetivo del mensaje es expresar wur evidentemente ese no es el factor que ha echo descender el paro, porque no tendria sentido que ocurriera tras nueve años y con otro gobierno.",0,s_2925,s_2925,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,"You really have a very justifiable reading compression, as literally the goal of the message is to express Wur clearly that's not the factor that has put unemployment down, because it doesn't have to make sense that it happened after 9 years and with another government."
stereohoax,s_2943,s_2943,Veo que se te puede aplicar lo mismo que le decía ayer a la ministra.,0,s_2930,s_1748,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,I can see that you can be applied as I told the Minister yesterday.
stereohoax,s_2944,s_2944,"Nadie le quita la valía al conjunto, pero hay que reconocer que hay políticos que representan más a los trabajadores y otros menos. 🙌🏾",0,0,s_2944,SP043,0,0,0,0,0.0474,0,0,0,0,0.0474,No one takes his worth from the whole but we have to admit that there are politicians that represent more and less workers.)
