comment_id,backtranslated_text
d_789,"Si se legalizan en unos pocos años, podrán obtener la nacionalidad española y, por lo tanto, pueden votar. ¿Sabías eso? ¿Y a quién crees que votarán? ¿VOX?"
d_790,"Entiendo, pero tienen la democracia de su lado. Si esa democracia vota la ""conglomeración"" que usted menciona entonces ""esperar"" tiempos mejores."
d_791,¿Aún tienes que cambiarte? ¿Quién eres tú para decir quién queda en este país? Todo el mundo piensa lo que quiere.
d_793,"En 2 días somos España, al mismo tiempo con estas waltrapas"
d_795,"El mapa del mundo cambia constantemente, en muy pocos años, el continente africano comenzará en los Pirineos."
d_796,Sería razonable legalizar 600.000 ilegales y proscribir 600.000 podemitas con los lisiados y los chepas a la cabeza.
d_798,"Entiendo que Echeminga sólo tiene dos opciones, ya sea para tirarse por las escaleras o para volver su odio contra todo, es lógico verlo. Ha elegido el odio contra España, con el dinero que debe habernos costado este expectante... Tío, no tenemos la culpa de tu genética..."
d_799,El partido socialista impulsado por Podemos es el cáncer de España y lo peor es que vamos a más. No saben por qué votaron los que los llevaron al poder. Pronto más desempleados y más pobreza. España en caída libre y por voto democrático de personas que no ven más allá de sus narices. TOTAL DE DESASTRES!!!
d_8,"simple si... inteligente, no estoy muy seguro"
d_80,"No hay islam radical o moderado. Y no he declarado lo contrario ni he hecho una defensa del Islam. Sólo pregunto cómo se hace para ""prohibir el Islam"" porque en mí es desconfiar de las ""soluciones simples"" para problemas complejos. Te recuerdo que no puedes meterlos en la cárcel. Sólo se pueden combatir a través de otras ideas más convincentes."
d_801,"Le preguntaría a su cuidador explotado ""el insecto se come conchas, o les dispararé..."""
d_802,"¡Pero hombre... cómo van a ser 600.000... tantos no caben en la piscina de la villa! ¿Por qué él y su señora los guardarían y les pagarían a todos de su bolsillo, no????"
d_803,"Para mí este individuo es que no siento pena por él, no tengo empatía por él."
d_805,"Por supuesto, 2 millones también, porque para ellos son votos seguros. Este tipo es el pensador del partido de extrema izquierda, populista, chavista y leninista. Quien quiera ver la historia y la realidad donde gobierna y ha gobernado estos personajes sólo genera miseria, pobreza, frustración, mentiras, limitación de las libertades, control de la prensa, justicia y represión brutal. ESTO ES REALIDAD !!!! Ej: Venezuela, Bolivia, Rumania.......... Eso es si ""todos"" los sátrapas se enriquecen a expensas de sus naciones. Vaga Gentuza, que vive y quiere vivir a expensas de sus mentiras y engaños. Este tipo que pagó en BLACK a sus empleados va por ejemplo???? ¡Ve a robar pollos! ¡Paguemos a este tipo un sueldo público!"
d_806,Hay que buscar votantes donde estén cayendo los españoles. Los que vienen de fuera no saben ni les importa que el jefe del partido hace las cosas con los motivos de los veinte años de edad
d_808,Los podemitas buscan votos por todas partes. Conozco personas que han vivido legalmente con todos los requisitos y después de 5 años de haber presentado la solicitud de nacionalidad (por razones burocráticas todavía no la tienen) ¿y este oportunista quiere dársela al primero que pase? Y luego pensamos que la vida es injusta cuando los insembles son estos maricas.
d_809,"Han estimado que la regularización de 600.000 inmigrantes aumentará los ingresos en 1.500 millones de euros. Haciendo un rápido cálculo, han calculado que el salario medio de estos inmigrantes es de 12.000 euros. Por lo que sé, las personas que ingresan a 12.000 euros no están obligadas a pagar IRPF. Voy a hacer un cálculo rápido como el que parecen haber hecho: Si añadimos los impuestos de los que están exentos de pagar el IRPF y los que trabajan en la economía sumergida, y restamos lo que hay que pagar por el salario mínimo a todos estos nuevos candidatos para recibir esta nueva ayuda, resulta que vamos a gastar alrededor de 1.000 millones de euros adicionales. Pero tranquilamente, aunque consigan regularizar más de medio millón de votantes potenciales, nadie conocerá las cifras del impacto económico real porque serán manipulados, como todo lo demás."
d_81,Es que uno debe ser demasiado descabellado o demasiado descerebrado para justificar la ilegalización de toda una religión de millones de personas por los crímenes de unos pocos radicales locos.
d_810,"Oh, Echenique... ¿cómo puede semejante maldad encajar en un cuerpo tan pequeño y postrado?"
d_812,Más tontos son algunos que votan por estos Podemos que sólo los buscan y por sus votos si llegan a legalizar a los ilegales y más allá con 4 millones de desempleados que tenemos en este país debemos buscar los nuestros y los extranjeros que están legalizados y que trabajan y contribuyen.
d_813,"Como hicieron con él y su esposa. Si se aprobara esa propuesta, sería justo que todos fuéramos a otro país y nos retiráramos de ese país para siempre. No puedo creer el daño que estos desenfrenados advenimientos quieren hacernos. Espero que lo devuelvan y no voten por el PSOE si continúan en concomitancia con estos despreciables seres."
d_815,"Echenique, los llevas a tu casa y a los que no te rompen, los envías a Galapagar. Estoy seguro de que entre la mansión y la bañera todos caben."
d_816,¿Y no sería mejor quitar la nacionalidad de Echeminga y los millones de Echeminga y devolverlos a sus países y no mantener esta basura que guardamos?????
d_817,"El único que tienen que regularizar eres tú. Y enseñaste clases en una universidad, un montón de chocolate que se suponía que era tu tema. Sabes, cuanto más tonto es el maestro, más fácil es pasar."
d_818,El clientelismo populista... necesitan más votos comprados.
d_819,Quieren hacer sus votantes.
d_82,"No he insinuado que usted haya hecho ninguna defensa del Islam, y no he interpretado su comentario de esa manera. Quiero decir que el salafismo o wahabismo, que es lo que se trata de ser ""islám radical"" es sólo otra interpretación, y como ellos mismos señalan, más integrado del Corán y los hadices. Pero que todas estas interpretaciones beben de la misma fuente, que es el verdadero radicalismo, el discurso de odio. Y no creo que pueda ser prohibido."
d_821,"Claro, tío, y les damos el mínimo de vida y un piso en la playa."
d_822,"Y así, queridos caniches, es cómo podemos transferir su ayuda a los nuevos regularizados."
d_823,"Tengo una propuesta aún mejor: deportarlos ahora, empezando por los criminales y las menas. Y quien sea legal y criminal multirreincidente, le quita su nacionalidad y le prohíbe pisar España durante un fin de semana."
d_825,"Echeminga, podrías llevarte a ti y a esos 600.000 a tu tierra, podrías perderte en Argentina y llevarlos contigo, aquí tenemos millones de desempleados para apoyar, miles de políticos inútiles como tú y digo inútil en toda la extensión de la palabra, que un inútil venga a decir al resto de los españoles, que trabajamos más duro para que él y el resto de extranjeros desagradecidos puedan vivir a expensas de otros, tienes que tener poca vergüenza, debes besar donde un trabajador español camina o podrías ir a vivir en la miseria que te ofrece Argentina o Venezuela, llena de m...."
d_827,"Tampoco sería mejor conseguirles un visado de trabajo, si encuentran un trabajo perfecto y si en tres meses a su país"
d_828,"Sí, y que los pongan en la casa de las Iglesias Pablo y el esperma de Echenique."
d_829,"Denegado, vuelve mañana."
d_830,"Tomemos nota. Son incapaces de gestionar el país para los españoles y quieren nacionalizar a los que no lo son. Es fácil pensar que el gasto sería mucho más alto de lo que este sinvergüenza está hablando... de Potemos. Apuesto a que ninguno de nosotros notaría ese ingreso extra. Señor de Potemos, regálelos a todos y usted tendrá otros 600.000 votantes y casi todos ellos en las listas de desempleo. Con efecto también llamó a usted y a otros comunistas en el poder a continuar construyendo mansiones. Desechemos a todos estos sinvergüenzas del poder AHORA o lo lamentaremos por muchos años."
d_831,"Necesitan votos, jajaja. 600.000 no es malo, ¿eh?"
d_834,"Para estos OKUPAS del gobierno de España, son los que deben ser desalojados. Lo bueno o lo malo. No tienen los votos para gobernar. Están completamente locos, cada vez que inventan una nueva tontería. ¡Fuera de aquí!"
d_835,"Al ganar votos, esas personas deben ser expulsadas inmediatamente."
d_837,"Buscando votos a cualquier precio. Así es, que los demás siempre paguen."
d_838,"Por supuesto que lo es, y luego ya que pueden votar, la enésima compra oculta de testamentos en el más puro estilo PSOE andaluz. Y por supuesto, cambiar el debate público, hablar de esto y no de su querido líder, su inminente imputación y su indecente ataque a la prensa. Por cierto, antes de pedir papeles para todos, pagar la seguridad social para aquellos que cuidan de usted, que no tienen ni una pizca de vergüenza."
d_84,"Me dirás qué nombre darle a alguien que quiere criminalizar a millones de personas inocentes. ¿Los llamaría ""inteligentes"" o ""defensores de la libertad y los derechos humanos""? Bueno, para mí, eso es una cosa sin cerebro en lugar de una facha, pero de todos modos, ambos términos son muy similares; y tal vez no te gusta porque te sientes identificado en parte. No lo sé, me lo dirás."
d_840,¿Esta gente que quiere llenar una spain de extranjeros? ¿No tienen sus países? ¿Qué quieres hacer con lo poco que tenemos?
d_842,"Por supuesto, y les damos un poco de algo demasiado cierto, pero ya que es posible que un personaje como este esté en un gobierno, y ojo, no me refiero a su discapacidad física (no tienes que desacreditar a una persona por eso), me refiero a su desventaja intelectual, porque cada vez que abre la boca, o es insultar o es decir tonterías."
d_843,"Por dar, porque no dar doble nacionalidad a los chinos, por lo que seremos el país más grande del mundo! Y las mafias que trafican con migrantes, por cierto."
d_844,"Bien. Así, los españoles desfavorecidos pueden presentarse con una identidad inimaginable o empezar a disfrutar de los derechos de los ilegales a quienes se les niega."
d_845,"Bien expulsado, tengo que cumplir tiempo en su país... Pero supongo que el mundo no es justo."
d_846,"Trata de convocar a una manifa feminista para apoyar a la chica, a ver si sale."
d_847,"Y por 50 € mierda, el cambio es menos que un cerdo en el medieval!"
d_848,"Ese tipo no es un criminal, en su cultura es mayormente admitido, lo que es, es un hijo de puta."
d_849,"Los servicios del menor pueden ocuparse de un niño en situación de riesgo sin la mediación de un juez. Luego quieren recuperar al niño, tienen que ir a juicio y son años. Esto es bueno y malo. Mal porque ha habido abusos, sé de amigos que tardaron dos años en recuperar a sus hijos y la verdad es que no eran malos padres se los habían llevado porque no tenían una casa fija y eso es ilegal en España. Bueno para casos como este"
